ID,HA,STA,VAR,INT,KGS,KGN,KGP,RPEST,PS,PN,PP,HL,FL,LAB,WAGE,GRKG,NETKG,RPKG
102113.0,0.357,2.0,2.0,1.0,15.0,100.0,50.0,1200.0,150.0,75.0,75.0,305.0,35.0,340.0,51.31,960.0,800.0,60.0
102119.0,0.179,1.0,2.0,1.0,5.0,50.0,20.0,0.0,90.0,80.0,75.0,44.0,54.0,98.0,46.02,360.0,300.0,60.0
102126.0,0.533,1.0,2.0,3.0,30.0,125.0,50.0,0.0,100.0,70.0,70.0,290.0,55.0,345.0,54.9,1200.0,1000.0,60.0
102157.0,1.065,1.0,2.0,1.0,30.0,250.0,0.0,0.0,80.0,70.0,70.0,525.0,380.0,905.0,52.86,1500.0,1260.0,60.0
102194.0,0.357,2.0,2.0,1.0,20.0,20.0,0.0,0.0,80.0,75.0,75.0,235.0,90.0,325.0,51.7,560.0,470.0,60.0
102220.0,5.0,1.0,2.0,3.0,100.0,1000.0,0.0,0.0,80.0,70.0,70.0,2650.0,125.0,2775.0,52.08,12000.0,10000.0,65.0
201001.0,0.357,1.0,2.0,1.0,20.0,75.0,25.0,0.0,55.0,70.0,70.0,80.0,376.0,456.0,31.25,750.0,630.0,60.0
201002.0,0.5,1.0,2.0,3.0,25.0,125.0,25.0,2100.0,55.0,70.0,70.0,276.0,48.0,324.0,37.59,870.0,730.0,55.0
201003.0,0.357,1.0,2.0,3.0,15.0,100.0,25.0,0.0,55.0,70.0,70.0,160.0,40.0,200.0,37.5,460.0,390.0,55.0
201009.0,0.214,1.0,2.0,1.0,10.0,15.0,0.0,0.0,55.0,70.0,70.0,20.0,96.0,116.0,31.25,180.0,150.0,55.0
202039.0,2.923,1.0,2.0,3.0,174.0,750.0,150.0,2400.0,80.0,70.0,70.0,2198.0,584.0,2782.0,40.56,4620.0,3880.0,60.0
202061.0,2.1,1.0,2.0,3.0,40.0,225.0,25.0,1500.0,55.0,70.0,70.0,2520.0,48.0,2568.0,35.42,3480.0,2900.0,65.0
202066.0,0.07,1.0,2.0,1.0,2.0,25.0,0.0,0.0,80.0,70.0,70.0,1.0,135.0,135.0,46.73,300.0,300.0,70.0
203079.0,0.572,1.0,2.0,3.0,25.0,150.0,50.0,1500.0,55.0,75.0,70.0,224.0,110.0,334.0,37.95,975.0,825.0,60.0
203080.0,0.357,1.0,2.0,3.0,18.0,150.0,50.0,0.0,55.0,70.0,70.0,40.0,352.0,392.0,42.5,800.0,672.0,62.0
204096.0,3.59,1.0,2.0,3.0,210.0,1000.0,100.0,3200.0,80.0,70.0,70.0,2374.0,1462.0,3836.0,36.78,12100.0,10200.0,70.0
204114.0,0.2,1.0,2.0,3.0,12.0,80.0,20.0,0.0,55.0,70.0,70.0,46.0,85.0,131.0,38.59,420.0,350.0,55.0
204116.0,1.0,1.0,2.0,3.0,20.0,300.0,100.0,300.0,55.0,70.0,70.0,528.0,48.0,576.0,30.97,1200.0,1000.0,55.0
204124.0,0.142,1.0,2.0,1.0,10.0,50.0,0.0,0.0,100.0,70.0,70.0,76.0,72.0,148.0,42.76,260.0,220.0,70.0
205132.0,0.858,1.0,1.0,3.0,60.0,100.0,40.0,0.0,60.0,70.0,70.0,48.0,468.0,516.0,37.5,1420.0,1180.0,50.0
205136.0,0.214,1.0,2.0,1.0,5.0,50.0,10.0,0.0,55.0,75.0,75.0,80.0,36.0,116.0,38.75,300.0,250.0,55.0
205151.0,0.965,3.0,2.0,3.0,40.0,225.0,100.0,200.0,78.75,70.0,70.0,144.0,344.0,488.0,43.75,1350.0,1140.0,55.0
205153.0,3.643,1.0,2.0,1.0,200.0,400.0,0.0,0.0,80.0,70.0,70.0,2080.0,851.0,2931.0,54.09,4900.0,4120.0,70.0
206158.0,0.5,1.0,1.0,1.0,20.0,1.0,0.0,0.0,70.0,70.0,70.0,1.0,448.0,448.0,42.35,900.0,755.0,50.0
206169.0,0.5,1.0,1.0,3.0,15.0,100.0,0.0,0.0,60.0,70.0,70.0,140.0,246.0,436.0,50.0,800.0,720.0,60.0
207209.0,0.286,1.0,2.0,1.0,10.0,100.0,25.0,200.0,70.0,70.0,70.0,25.0,199.0,224.0,50.0,540.0,460.0,55.0
208225.0,0.714,3.0,2.0,3.0,15.0,250.0,50.0,0.0,55.0,70.0,70.0,464.0,88.0,552.0,39.66,1280.0,1080.0,55.0
209232.0,0.28,1.0,2.0,1.0,18.0,60.0,0.0,0.0,80.0,70.0,70.0,81.0,169.0,250.0,45.06,400.0,350.0,70.0
209241.0,0.357,1.0,2.0,3.0,18.0,50.0,25.0,0.0,55.0,70.0,70.0,236.0,16.0,252.0,48.31,620.0,520.0,55.0
209250.0,0.142,1.0,2.0,1.0,6.0,30.0,0.0,0.0,80.0,70.0,70.0,1.0,126.0,126.0,42.35,375.0,300.0,55.0
301004.0,0.15,1.0,1.0,3.0,5.0,25.0,5.0,70.0,65.0,70.0,70.0,160.0,16.0,176.0,37.5,280.0,250.0,65.0
301010.0,0.08,1.0,1.0,1.0,4.0,15.0,0.0,0.0,75.0,75.0,70.0,70.0,16.0,86.0,50.0,276.0,236.0,65.0
301023.0,0.12,1.0,1.0,1.0,3.0,20.0,5.0,0.0,65.0,65.0,65.0,80.0,36.0,116.0,45.63,425.0,385.0,75.0
301038.0,0.57,3.0,1.0,1.0,25.0,150.0,25.0,750.0,70.0,65.0,70.0,1060.0,126.0,1186.0,47.74,1760.0,1600.0,70.0
301055.0,0.575,3.0,3.0,2.0,12.0,165.0,60.0,0.0,65.0,70.0,70.0,395.0,148.0,543.0,53.42,1830.0,1662.0,70.0
301058.0,0.015,1.0,1.0,1.0,5.0,25.0,25.0,0.0,65.0,75.0,75.0,1.0,47.0,47.0,56.43,210.0,190.0,60.0
301067.0,0.375,1.0,1.0,1.0,6.0,75.0,25.0,450.0,55.0,65.0,65.0,140.0,35.0,175.0,60.0,1060.0,960.0,65.0
301070.0,0.15,1.0,1.0,3.0,5.0,45.0,20.0,0.0,65.0,75.0,75.0,1.0,216.0,216.0,54.43,428.0,368.0,65.0
301075.0,0.39,3.0,1.0,1.0,15.0,60.0,15.0,0.0,100.0,70.0,70.0,150.0,125.0,275.0,63.0,1060.0,940.0,65.0
301084.0,0.385,3.0,1.0,1.0,10.0,65.0,20.0,0.0,70.0,70.0,70.0,156.0,68.0,224.0,68.46,1126.0,1026.0,85.0
301105.0,0.02,1.0,1.0,1.0,2.0,5.0,2.0,0.0,65.0,65.0,65.0,1.0,25.0,25.0,52.43,71.0,71.0,65.0
301110.0,0.193,3.0,1.0,3.0,7.0,50.0,10.0,0.0,80.0,70.0,70.0,24.0,90.0,114.0,53.33,477.0,435.0,92.0
302116.0,0.179,1.0,1.0,1.0,8.0,25.0,0.0,0.0,60.0,65.0,65.0,1.0,184.0,184.0,52.43,528.0,480.0,67.0
302120.0,0.03,2.0,1.0,1.0,2.0,12.0,3.0,0.0,100.0,65.0,65.0,10.0,79.0,89.0,50.0,136.0,124.0,55.0
302131.0,0.375,1.0,1.0,1.0,14.0,50.0,25.0,450.0,60.0,70.0,70.0,100.0,48.0,148.0,62.0,1100.0,1000.0,60.0
302134.0,0.536,3.0,2.0,1.0,20.0,120.0,30.0,500.0,65.0,70.0,70.0,210.0,134.0,344.0,50.48,1100.0,1030.0,65.0
302137.0,0.14,1.0,1.0,1.0,3.0,50.0,10.0,0.0,100.0,70.0,70.0,15.0,81.0,96.0,53.33,425.0,380.0,63.0
302142.0,0.028,2.0,1.0,1.0,2.0,10.0,5.0,0.0,80.0,70.0,70.0,1.0,53.0,53.0,52.43,135.0,121.0,75.0
302143.0,0.457,1.0,1.0,1.0,20.0,140.0,30.0,0.0,60.0,70.0,70.0,325.0,77.0,402.0,55.0,861.0,771.0,65.0
302144.0,0.357,1.0,1.0,1.0,12.0,75.0,25.0,600.0,80.0,70.0,70.0,193.0,126.0,319.0,48.2,990.0,892.0,80.0
302146.0,0.377,3.0,1.0,1.0,12.0,100.0,25.0,0.0,100.0,70.0,70.0,72.0,344.0,416.0,54.17,920.0,830.0,65.0
302147.0,0.017,1.0,1.0,1.0,2.0,5.0,0.0,0.0,60.0,70.0,65.0,1.0,47.0,47.0,50.43,80.0,80.0,67.0
302151.0,0.351,1.0,1.0,3.0,15.0,250.0,50.0,3000.0,100.0,70.0,70.0,208.0,24.0,232.0,60.24,1056.0,960.0,67.0
302153.0,1.071,3.0,1.0,3.0,32.0,60.0,20.0,500.0,60.0,70.0,70.0,590.0,208.0,798.0,68.95,1689.0,1569.0,62.0
302161.0,0.387,3.0,1.0,1.0,13.0,125.0,15.0,0.0,100.0,70.0,70.0,270.0,126.0,396.0,50.0,946.0,860.0,60.0
302163.0,0.702,2.0,1.0,3.0,20.0,75.0,25.0,0.0,100.0,65.0,65.0,270.0,79.0,349.0,61.48,1540.0,1330.0,67.0
302169.0,0.536,3.0,1.0,1.0,15.0,150.0,0.0,0.0,70.0,65.0,65.0,220.0,120.0,340.0,62.27,1500.0,1350.0,83.0
302182.0,0.358,3.0,1.0,1.0,10.0,70.0,30.0,0.0,100.0,65.0,65.0,161.0,66.0,227.0,43.79,950.0,875.0,75.0
302189.0,0.536,3.0,3.0,1.0,18.0,150.0,15.0,0.0,70.0,65.0,65.0,128.0,200.0,328.0,57.97,1848.0,1680.0,67.0
302192.0,0.1,1.0,1.0,1.0,3.0,25.0,10.0,0.0,65.0,70.0,70.0,21.0,111.0,132.0,42.86,425.0,380.0,80.0
302194.0,0.565,3.0,1.0,1.0,10.0,50.0,25.0,0.0,50.0,70.0,70.0,89.0,294.0,383.0,44.38,1200.0,1080.0,65.0
302195.0,0.179,2.0,1.0,1.0,4.0,20.0,5.0,0.0,55.0,70.0,70.0,54.0,181.0,235.0,41.67,563.0,503.0,60.0
302197.0,0.427,3.0,1.0,1.0,17.0,125.0,15.0,0.0,100.0,70.0,70.0,190.0,130.0,320.0,49.74,1200.0,1080.0,70.0
302199.0,0.993,3.0,1.0,1.0,40.0,250.0,50.0,0.0,82.0,65.0,65.0,339.0,140.0,479.0,51.86,3090.0,2790.0,70.0
302205.0,0.25,1.0,1.0,1.0,5.0,10.0,5.0,0.0,60.0,70.0,70.0,40.0,47.0,87.0,67.5,400.0,320.0,65.0
302207.0,0.546,3.0,2.0,3.0,10.0,150.0,50.0,1025.0,72.0,70.0,70.0,240.0,131.0,371.0,59.58,1060.0,860.0,62.0
302209.0,0.841,3.0,1.0,1.0,32.0,100.0,15.0,0.0,80.0,65.0,65.0,490.0,324.0,814.0,59.39,1540.0,1400.0,66.0
401002.0,0.314,3.0,1.0,1.0,15.0,60.0,40.0,0.0,80.0,70.0,70.0,50.0,281.0,331.0,59.0,1232.0,1120.0,50.0
401006.0,0.43,1.0,1.0,3.0,12.0,75.0,125.0,250.0,80.0,70.0,70.0,152.0,69.0,221.0,45.39,800.0,763.0,64.0
401032.0,0.143,1.0,1.0,1.0,4.0,20.0,5.0,0.0,70.0,70.0,70.0,6.0,110.0,116.0,56.67,500.0,500.0,56.0
401034.0,0.464,1.0,1.0,1.0,20.0,150.0,50.0,0.0,70.0,65.0,65.0,480.0,212.0,692.0,57.61,1496.0,1356.0,56.0
401036.0,0.143,1.0,1.0,3.0,6.0,35.0,35.0,0.0,80.0,70.0,70.0,28.0,35.0,63.0,52.86,420.0,380.0,56.0
401037.0,0.143,1.0,1.0,1.0,6.0,30.0,20.0,0.0,50.0,70.0,70.0,24.0,67.0,91.0,63.33,320.0,300.0,65.0
401041.0,0.143,1.0,1.0,1.0,6.0,15.0,15.0,0.0,65.0,75.0,75.0,1.0,98.0,98.0,66.28,224.0,224.0,65.0
401043.0,0.28,1.0,1.0,1.0,20.0,70.0,40.0,0.0,70.0,70.0,70.0,111.0,88.0,199.0,60.18,800.0,720.0,56.0
401049.0,0.5,1.0,3.0,3.0,15.0,75.0,75.0,0.0,65.0,70.0,70.0,305.0,331.0,636.0,65.14,1300.0,1180.0,65.0
401058.0,0.229,3.0,1.0,1.0,26.0,70.0,40.0,0.0,85.0,70.0,70.0,66.0,356.0,422.0,67.27,870.0,783.0,70.0
401063.0,0.414,3.0,1.0,1.0,10.0,60.0,40.0,0.0,80.0,70.0,70.0,210.0,216.0,426.0,67.62,1000.0,900.0,60.0
401069.0,0.07,1.0,1.0,1.0,2.0,25.0,5.0,0.0,80.0,70.0,70.0,1.0,76.0,76.0,66.28,250.0,250.0,56.0
401075.0,0.213,3.0,1.0,3.0,7.0,46.0,29.0,250.0,70.0,75.0,75.0,38.0,103.0,141.0,51.32,580.0,545.0,56.0
401077.0,0.143,3.0,1.0,1.0,3.0,20.0,10.0,0.0,97.0,70.0,70.0,1.0,103.0,103.0,66.28,372.0,372.0,65.0
401092.0,0.179,1.0,1.0,1.0,5.0,30.0,30.0,50.0,50.0,70.0,70.0,45.0,133.0,178.0,62.22,570.0,570.0,60.0
401095.0,0.286,1.0,1.0,1.0,10.0,75.0,50.0,0.0,81.0,70.0,70.0,75.0,142.0,217.0,53.33,1457.0,1333.0,73.0
401109.0,0.22,1.0,1.0,1.0,10.0,25.0,75.0,0.0,80.0,70.0,70.0,63.0,98.0,161.0,65.71,850.0,790.0,56.0
401122.0,0.714,1.0,1.0,1.0,20.0,150.0,75.0,0.0,80.0,70.0,70.0,296.0,58.0,354.0,58.92,2000.0,1800.0,66.0
401124.0,0.14,3.0,1.0,3.0,10.0,25.0,50.0,0.0,100.0,70.0,70.0,39.0,89.0,128.0,58.97,450.0,450.0,66.0
401125.0,0.428,1.0,1.0,1.0,10.0,75.0,75.0,0.0,70.0,70.0,70.0,112.0,44.0,156.0,63.21,1300.0,1202.0,66.0
401138.0,0.157,3.0,1.0,1.0,15.0,50.0,50.0,0.0,70.0,70.0,70.0,183.0,116.0,299.0,63.77,840.0,800.0,56.0
402150.0,0.214,1.0,1.0,3.0,6.0,35.0,25.0,0.0,80.0,70.0,70.0,54.0,137.0,191.0,66.41,550.0,505.0,56.0
402155.0,0.571,3.0,1.0,2.0,16.0,100.0,0.0,0.0,80.0,65.0,65.0,115.0,484.0,599.0,69.13,1650.0,1420.0,56.0
402162.0,0.357,1.0,1.0,1.0,30.0,100.0,50.0,125.0,80.0,68.0,68.0,70.0,312.0,382.0,62.86,1010.0,910.0,56.0
402167.0,0.286,1.0,1.0,1.0,10.0,30.0,20.0,0.0,81.0,75.0,75.0,127.0,195.0,322.0,70.87,868.0,812.0,56.0
402168.0,0.071,1.0,1.0,1.0,3.0,5.0,6.0,0.0,80.0,75.0,75.0,1.0,134.0,134.0,66.28,195.0,195.0,58.0
402169.0,0.214,1.0,1.0,1.0,15.0,50.0,20.0,0.0,80.0,70.0,70.0,86.0,202.0,288.0,62.33,860.0,749.0,56.0
402171.0,0.286,1.0,1.0,1.0,10.0,100.0,50.0,0.0,80.0,70.0,70.0,119.0,146.0,265.0,69.75,1050.0,960.0,56.0
402176.0,0.142,1.0,1.0,3.0,5.0,25.0,25.0,0.0,80.0,70.0,70.0,14.0,112.0,126.0,70.57,500.0,465.0,56.0
402179.0,0.1,1.0,1.0,1.0,7.0,20.0,10.0,0.0,80.0,70.0,70.0,14.0,89.0,103.0,62.86,320.0,320.0,56.0
402201.0,0.1,1.0,1.0,1.0,5.0,15.0,10.0,0.0,80.0,70.0,70.0,1.0,220.0,220.0,66.28,510.0,510.0,58.0
402203.0,0.229,1.0,1.0,1.0,4.0,40.0,40.0,0.0,81.0,80.0,80.0,60.0,161.0,221.0,70.17,744.0,744.0,65.0
402208.0,0.571,1.0,1.0,3.0,13.0,125.0,75.0,0.0,76.92,70.0,70.0,145.0,520.0,665.0,65.52,1240.0,1119.0,65.0
501001.0,0.345,1.0,1.0,3.0,11.0,35.0,35.0,1500.0,70.0,70.0,70.0,42.0,268.0,310.0,62.34,725.0,652.0,70.0
501008.0,0.178,1.0,1.0,1.0,20.0,50.0,50.0,1000.0,70.0,70.0,70.0,90.0,174.0,264.0,68.44,605.0,550.0,70.0
501020.0,0.385,1.0,1.0,3.0,12.0,170.0,50.0,600.0,70.0,70.0,70.0,168.0,80.0,248.0,66.79,1230.0,1100.0,70.0
501034.0,0.5,2.0,1.0,1.0,2.0,20.0,20.0,1000.0,75.0,70.0,70.0,12.0,42.0,54.0,60.0,200.0,180.0,70.0
501041.0,0.348,1.0,1.0,1.0,15.0,80.0,50.0,300.0,60.0,70.0,70.0,95.0,197.0,292.0,50.0,1540.0,1400.0,70.0
501045.0,0.28,1.0,1.0,1.0,10.0,40.0,40.0,400.0,65.0,75.0,75.0,25.0,105.0,130.0,48.0,1080.0,972.0,65.0
502057.0,0.203,3.0,1.0,1.0,8.0,25.0,10.0,250.0,70.0,75.0,75.0,50.0,106.0,156.0,52.0,810.0,800.0,70.0
502062.0,0.214,1.0,1.0,3.0,7.0,40.0,0.0,450.0,70.0,70.0,70.0,60.0,60.0,120.0,62.5,280.0,200.0,70.0
502080.0,0.157,1.0,1.0,1.0,5.0,15.0,10.0,500.0,80.0,72.5,72.5,18.0,272.0,290.0,62.33,530.0,450.0,80.0
502081.0,0.114,1.0,1.0,1.0,4.0,10.0,2.0,120.0,70.0,70.0,70.0,36.0,109.0,145.0,64.44,228.0,210.0,75.0
502112.0,0.193,1.0,1.0,1.0,7.0,15.0,5.0,0.0,70.0,70.0,70.0,141.0,75.0,216.0,60.68,250.0,225.0,70.0
503135.0,0.414,3.0,1.0,1.0,15.0,100.0,40.0,1000.0,70.0,70.0,70.0,66.0,97.0,163.0,53.03,500.0,500.0,70.0
503136.0,0.16,1.0,2.0,1.0,10.0,25.0,25.0,850.0,80.0,75.0,75.0,1.0,316.0,316.0,52.64,440.0,410.0,70.0
503143.0,0.028,1.0,1.0,1.0,2.0,6.0,0.0,250.0,52.5,70.0,70.0,1.0,70.0,70.0,62.24,100.0,100.0,70.0
504161.0,0.511,1.0,1.0,1.0,30.0,100.0,50.0,700.0,70.0,70.0,70.0,130.0,264.0,394.0,78.13,1200.0,1080.0,70.0
504162.0,0.093,1.0,1.0,1.0,4.0,30.0,9.0,0.0,75.0,75.0,75.0,24.0,45.0,69.0,66.67,380.0,340.0,75.0
504167.0,0.124,2.0,1.0,1.0,5.0,15.0,20.0,600.0,75.0,75.0,75.0,54.0,52.0,106.0,68.52,430.0,400.0,70.0
504168.0,0.143,1.0,1.0,3.0,6.0,50.0,50.0,600.0,75.0,70.0,70.0,98.0,33.0,131.0,70.61,436.0,400.0,75.0
504169.0,0.214,1.0,3.0,1.0,12.0,50.0,25.0,670.0,75.0,70.0,70.0,30.0,83.0,113.0,68.23,850.0,765.0,75.0
504197.0,0.187,3.0,1.0,1.0,12.0,30.0,15.0,850.0,75.0,75.0,75.0,72.0,71.0,143.0,50.0,350.0,315.0,75.0
504201.0,0.7,2.0,1.0,3.0,20.0,100.0,50.0,600.0,70.0,70.0,70.0,176.0,64.0,240.0,63.75,995.0,850.0,70.0
504204.0,0.596,1.0,1.0,1.0,20.0,200.0,50.0,2100.0,70.0,70.0,70.0,258.0,55.0,313.0,77.6,1045.0,900.0,70.0
601005.0,0.06,1.0,1.0,1.0,4.0,16.0,2.0,0.0,80.0,70.0,70.0,35.0,41.0,76.0,62.86,220.0,220.0,70.0
601010.0,0.47,3.0,1.0,3.0,14.0,115.0,35.0,0.0,80.0,72.0,72.0,105.0,295.0,400.0,66.33,1392.0,1252.0,70.0
601016.0,1.4,1.0,1.0,2.0,47.0,275.0,125.0,0.0,60.0,70.0,70.0,700.0,320.0,1020.0,64.23,4000.0,3600.0,75.0
602034.0,0.104,1.0,1.0,1.0,5.0,20.0,5.0,0.0,80.0,75.0,75.0,15.0,30.0,45.0,58.33,335.0,300.0,70.0
603043.0,0.2,1.0,1.0,1.0,9.0,9.0,9.0,0.0,80.0,70.0,70.0,55.0,42.0,97.0,57.27,310.0,300.0,80.0
603052.0,0.286,2.0,1.0,1.0,8.0,1.0,0.0,0.0,70.0,70.0,70.0,125.0,60.0,185.0,54.0,520.0,500.0,70.0
603053.0,0.143,1.0,1.0,1.0,10.0,50.0,20.0,0.0,70.0,70.0,70.0,20.0,81.0,101.0,62.5,310.0,300.0,80.0
603062.0,0.186,1.0,1.0,1.0,5.0,15.0,15.0,250.0,60.0,75.0,75.0,20.0,101.0,121.0,65.0,350.0,350.0,80.0
603065.0,1.215,1.0,1.0,1.0,56.0,140.0,60.0,0.0,70.0,70.0,70.0,448.0,230.0,678.0,58.57,4540.0,4500.0,75.0
603067.0,0.313,1.0,1.0,3.0,20.0,50.0,25.0,0.0,60.0,70.0,70.0,130.0,101.0,231.0,60.38,640.0,640.0,60.0
603068.0,0.507,3.0,1.0,1.0,15.0,8.0,0.0,0.0,75.0,75.0,75.0,150.0,42.0,192.0,62.0,720.0,720.0,80.0
603070.0,0.142,2.0,1.0,1.0,6.0,1.0,0.0,0.0,80.0,70.0,70.0,1.0,98.0,98.0,62.43,240.0,240.0,80.0
604074.0,0.286,1.0,1.0,3.0,20.0,75.0,25.0,0.0,80.0,75.0,75.0,135.0,25.0,160.0,63.04,690.0,675.0,75.0
605108.0,0.071,1.0,1.0,2.0,4.0,18.0,18.0,160.0,80.0,72.5,72.5,1.0,60.0,60.0,62.25,280.0,280.0,60.0
605109.0,0.366,3.0,1.0,3.0,25.0,150.0,50.0,900.0,80.0,80.0,80.0,75.0,174.0,249.0,53.33,980.0,880.0,60.0
605116.0,0.271,1.0,1.0,1.0,8.0,60.0,30.0,0.0,80.0,70.0,70.0,90.0,260.0,350.0,57.78,930.0,850.0,60.0
606133.0,0.148,3.0,1.0,1.0,7.0,39.0,7.0,0.0,90.0,70.0,70.0,1.0,149.0,149.0,62.25,570.0,555.0,60.0
606145.0,0.429,1.0,1.0,1.0,18.0,75.0,25.0,0.0,80.0,75.0,75.0,140.0,113.0,253.0,50.0,1580.0,1425.0,70.0
606147.0,0.286,3.0,1.0,3.0,15.0,75.0,25.0,0.0,90.0,75.0,75.0,20.0,165.0,185.0,67.5,950.0,950.0,60.0
606151.0,0.357,3.0,1.0,1.0,15.0,100.0,25.0,0.0,80.0,75.0,75.0,125.0,225.0,350.0,59.0,1340.0,1200.0,60.0
607164.0,0.658,1.0,1.0,2.0,20.0,225.0,75.0,0.0,90.0,76.0,76.0,240.0,96.0,336.0,58.32,2500.0,2180.0,70.0
607167.0,1.025,1.0,1.0,1.0,50.0,300.0,50.0,1000.0,80.0,70.0,70.0,800.0,244.0,1044.0,60.4,4050.0,3645.0,70.0
607168.0,1.816,1.0,1.0,2.0,60.0,300.0,100.0,0.0,70.0,68.0,68.0,700.0,227.0,927.0,58.07,4400.0,4000.0,70.0
607170.0,0.341,3.0,1.0,2.0,14.0,110.0,55.0,0.0,82.29,73.0,73.0,210.0,268.0,478.0,58.33,1870.0,1700.0,60.0
607188.0,0.858,1.0,1.0,3.0,25.0,100.0,50.0,0.0,70.0,70.0,70.0,480.0,160.0,640.0,66.04,2200.0,2000.0,70.0
607195.0,0.071,1.0,1.0,1.0,3.0,16.0,4.0,0.0,70.0,75.0,75.0,30.0,38.0,68.0,58.33,250.0,230.0,60.0
608205.0,0.571,1.0,1.0,3.0,25.0,250.0,50.0,2900.0,70.0,68.0,68.0,480.0,287.0,767.0,58.96,2860.0,2590.0,60.0
608207.0,0.715,1.0,1.0,2.0,35.0,125.0,25.0,0.0,70.0,70.0,70.0,355.0,248.0,603.0,61.27,2403.0,2100.0,70.0
608215.0,0.4,1.0,1.0,3.0,17.0,150.0,75.0,0.0,80.0,73.0,73.0,220.0,284.0,504.0,60.91,2700.0,2430.0,70.0
609227.0,0.54,3.0,1.0,2.0,20.0,125.0,25.0,0.0,70.0,68.0,68.0,360.0,239.0,599.0,62.92,1888.0,1700.0,70.0
609231.0,0.25,3.0,1.0,2.0,8.0,50.0,25.0,0.0,80.0,70.0,70.0,60.0,105.0,165.0,55.0,770.0,700.0,70.0
609234.0,0.714,1.0,1.0,2.0,23.0,150.0,35.0,1500.0,80.0,70.0,70.0,275.0,63.0,338.0,60.0,2283.0,1856.0,70.0
609241.0,0.1,3.0,1.0,1.0,10.0,12.0,3.0,0.0,80.0,70.0,70.0,30.0,108.0,138.0,50.0,385.0,385.0,80.0
609242.0,0.05,1.0,1.0,3.0,2.0,12.0,3.0,0.0,52.5,70.0,70.0,1.0,50.0,50.0,62.43,200.0,200.0,70.0
609244.0,0.174,1.0,1.0,3.0,10.0,50.0,25.0,0.0,70.0,70.0,70.0,1.0,278.0,278.0,52.43,666.0,600.0,70.0
609245.0,0.286,1.0,1.0,3.0,8.0,85.0,20.0,300.0,70.0,70.0,70.0,90.0,151.0,241.0,57.22,650.0,600.0,70.0
101001.0,2.0,1.0,2.0,3.0,60.0,600.0,100.0,5000.0,90.0,70.0,70.0,2081.0,10.0,2091.0,56.98,4500.0,3750.0,70.0
101017.0,0.214,1.0,3.0,1.0,7.0,50.0,0.0,0.0,150.0,70.0,70.0,40.0,69.0,109.0,53.75,240.0,200.0,60.0
101026.0,0.307,2.0,3.0,1.0,7.0,60.0,10.0,350.0,150.0,70.0,70.0,72.0,206.0,278.0,53.47,848.0,705.0,60.0
101035.0,0.357,1.0,2.0,1.0,10.0,100.0,0.0,450.0,150.0,70.0,70.0,1.0,350.0,350.0,52.5,720.0,600.0,65.0
101056.0,0.286,1.0,3.0,1.0,5.0,50.0,0.0,0.0,100.0,80.0,80.0,75.0,55.0,130.0,54.0,750.0,600.0,60.0
101057.0,0.14,2.0,2.0,1.0,10.0,40.0,0.0,0.0,80.0,70.0,70.0,56.0,110.0,166.0,60.71,480.0,400.0,60.0
101067.0,0.286,1.0,2.0,1.0,10.0,60.0,10.0,1920.0,80.0,70.0,70.0,295.0,85.0,380.0,52.37,600.0,500.0,60.0
101068.0,0.571,3.0,2.0,1.0,15.0,100.0,0.0,0.0,100.0,80.0,80.0,100.0,116.0,216.0,52.5,1200.0,1000.0,60.0
101069.0,0.371,1.0,1.0,1.0,25.0,100.0,10.0,500.0,100.0,75.0,75.0,110.0,60.0,170.0,61.82,660.0,550.0,60.0
101073.0,0.143,1.0,2.0,1.0,10.0,30.0,0.0,0.0,80.0,70.0,70.0,70.0,86.0,156.0,55.71,360.0,300.0,60.0
101089.0,0.357,1.0,2.0,1.0,15.0,90.0,0.0,0.0,90.0,75.0,75.0,62.0,58.0,120.0,68.39,540.0,500.0,60.0
101094.0,0.357,1.0,2.0,1.0,15.0,75.0,25.0,650.0,90.0,70.0,70.0,208.0,20.0,228.0,59.66,600.0,500.0,60.0
102111.0,0.536,1.0,2.0,1.0,20.0,200.0,0.0,0.0,150.0,70.0,70.0,380.0,91.0,471.0,54.21,800.0,750.0,60.0
102113.0,0.5,2.0,2.0,3.0,13.0,100.0,50.0,2000.0,60.0,70.0,70.0,270.0,43.0,313.0,53.89,1400.0,1120.0,60.0
102119.0,0.09,1.0,2.0,1.0,4.0,10.0,0.0,0.0,80.0,70.0,70.0,20.0,66.0,86.0,50.0,300.0,240.0,65.0
102126.0,0.355,1.0,1.0,3.0,15.0,125.0,25.0,600.0,90.0,70.0,70.0,150.0,82.0,232.0,50.0,560.0,500.0,60.0
102157.0,1.071,1.0,2.0,1.0,40.0,300.0,0.0,0.0,60.0,66.0,66.0,250.0,52.0,302.0,56.0,3600.0,3000.0,75.0
102194.0,0.357,1.0,2.0,1.0,20.0,50.0,0.0,0.0,70.0,70.0,70.0,150.0,10.0,160.0,50.67,400.0,320.0,60.0
102220.0,3.571,3.0,2.0,1.0,125.0,700.0,300.0,9000.0,60.0,65.0,70.0,1550.0,1.0,1550.0,44.35,5000.0,4500.0,60.0
201001.0,1.0,2.0,2.0,1.0,30.0,200.0,0.0,0.0,80.0,70.0,70.0,400.0,56.0,456.0,47.5,2000.0,1600.0,60.0
